	Date	Init.	W.L [cm]	Board	Flow [l/s]	X-Sec.	Weed	Quality	Width [m]	Mean dept. [m]	Max.Dep. [m]	Hyd.Rad. [m]	V/R(2/3)	Mean. Vel. [m/s]	Max. Vel. [m/s]	Flow. Area [m²]	Wet Perim. [m]	Temp.  [C]	Comment
"136"	"27.05.2016 07:58"	"towi"	4765,4	2	1711,0	0	"2"	"God"	6,40	0,52	0,65			0,52	1,11	3,30			""
"137"	"07.04.2016 09:53"	"towi"	4773,7	2	4769,0	0	""	"Middel"	9,70	0,65	0,97			0,76	1,52	6,30			""
"138"	"04.03.2016 08:24"	"towi"			5381,0	0	""	"Middel"	9,10	0,75	1,02			0,79	1,57	6,80			""
"139"	"10.02.2016 11:56"	"towi"	4814,4	2	9343,0	0	""	"God"	9,70	1,00	1,84			0,97	1,90	9,70			""
"140"	"14.01.2016 13:18"	"towi"	4803,0	2	7139,0	0	""	"God"	9,70	0,92	1,25			0,80		8,90			""
"141"	"11.12.2015 08:41"	"towi"	4819,2	2	6857,0	0	""	"Middel"	10,30	1,00	1,34			0,67	1,26	10,30			""
"142"	"20.11.2015 08:42"	"towi"	4856,1	2	11640,0	0	"0"	"God"	11,20	1,33	2,39			0,78	1,41	14,90			"Skala kan ikke aflæses, er beregnet ud fra datalogger"
"143"	"02.11.2015 10:10"	"eroj"	4788,0	2		0	""	""											""
"144"	"30.10.2015 08:54"	"towi"	4790,0	2	1805,0	0	"2"	"Middel"	7,90	0,70	0,88			0,33	0,91	5,50			"noget galt med vst aflæsning. korrigeret til 66 cm"
"145"	"21.09.2015 15:03"	"towi"	4831,8	2	4323,0	0	"2"	"Middel"	9,90	1,12	1,91			0,39	0,79	11,10			"Usikker aflæsning af vandstand. Burde være ca 108 cm"
"146"	"14.08.2015 12:27"	"towi"	4801,0	2	1118,0	0	"4"	"Middel"	8,00	0,80	1,01			0,18	0,70	6,40			""
"147"	"03.07.2015 08:19"	"towi"	4787,3	2	1252,0	0	"4"	"God"	7,40	0,68	0,90			0,25	0,58	5,00			""
"148"	"19.06.2015 08:25"	"towi"	4787,2	2	1509,0	0	"4"	"Middel"	9,60	0,91	1,36			0,22	0,71	8,70			""
"149"	"27.05.2015 08:54"	"towi"	4775,1	2	1644,0	0	"1"	"Over middel"	14,00	0,89	1,33			0,13	1,11	12,50			""
"150"	"27.03.2015 09:40"	"towi"			2770,0	6	"0"	"Middel"	12,00	0,78	1,05			0,30	0,94	9,40			"STREAMPRO. Vandstand tvivlsom aflæst. burde være ca 46 cm"
"151"	"05.03.2015 10:24"	"towi"	4785,1	2	5109,0	6	"1"	"Middel"	12,70	0,92	1,23			0,44	1,12	11,70			""
"152"	"06.02.2015 13:03"	"towi"			2978,0	0	""	"Middel"	13,50	0,74	1,12			0,30	0,90	10,00			"Skalaaflæsning usikker aflæst. Skal verificeres burde være ca 108 cm"
"153"	"09.01.2015 11:00"	"KHLA"	4797,8	2	6570,0	8	"1"	"God"	11,91	0,75	0,93			0,74		8,90			"2,8 %"
"154"	"18.12.2014 13:24"	"ANMA"	4809,0	2	6749,0	7	"1-2"	"God"	10,66	0,94	1,13			0,67		10,00			"4 træk"
"155"	"17.11.2014 11:34"	"ANMA"	4783,3	2	2878,0	7	"2-3"	"God"	10,96	0,63	0,83			0,42		6,88			"4 træk - målt i Winriver"
"156"	"21.10.2014 14:48"	"ANMA"	4806,6	2	3478,0	7	"3"	"God"	10,39	0,89	1,08			0,38		9,20			"4 træk"
"157"	"25.09.2014 11:52"	"nirs"	4803,3	2		0	""	"God"											""
"158"	"11.09.2014 08:18"	"KHLA"	4822,5	2	1907,0	9	"5"	"God"	7,82	1,02	1,23			0,24		8,00			"3,9 %"
"159"	"12.08.2014 10:45"	"KHLA"	4821,4	2	1212,0	9	"6,5"	"God"	7,56	1,08	1,23			0,15		8,20			"4,8 %"
"160"	"09.07.2014 11:58"	"ANMA"	4810,5	2	1251,0	7	"5"	"God"	10,77	0,95	1,18			0,12		10,20			"3,41% (4 træk)"
"161"	"11.06.2014 13:20"	"ANMA"	4794,5	2	1675,0	7	"4"	"God"	10,43	0,83	101,00			0,19		8,70			"4,71% (4 træk)"
"162"	"15.05.2014 11:22"	"Anma"	4772,3	2	1681,0	7	"3-4"	"God"	8,97	0,65	0,78			0,29		5,80			"1,13% (4 træk)"
"163"	"11.04.2014 09:26"	"ANMA"	4759,1	2	1816,0	7	"1-2"	"God"	9,67	0,60	0,70			0,31		5,80			"0,74% (4 træk)"
"164"	"19.03.2014 16:15"	"KHLA"	4757,5	2	2211,0	7	"0-1"	"God"	9,32	0,64	0,75			0,37		6,00			"2,8 %"
"165"	"10.02.2014 12:24"	"ANMA"	4800,4	2	7398,0	8	"0-1"	"God"	11,64	0,79	0,95			0,80		9,20			"2,87% (5 træk - 1 fravalgt)"
"166"	"14.01.2014 14:05"	"KHLA"	4800,3	2	7449,0	7	"0-1"	"God"	12,19	0,77	1,00			0,79		9,40			"2,3 %"
"167"	"10.12.2013 13:08"	"ANMA"	4783,9	2	3961,0	7	"1"	"God"	10,66	0,65	0,80			0,57		6,90			"3,77% (4 træk) batteriskift på Streampro under måling"
"168"	"11.11.2013 12:37"	"ANMA"	4773,2	2	2353,0	7	"2"	"God"	9,63	0,59	0,72			0,41		5,70			"3,5% (4 træk)"
"169"	"08.10.2013 12:23"	"ANMA"	4768,8	2	937,0	7	"4"	"God"	9,15	0,55	0,65			0,19		5,00			"4,73 % (4 træk)"
"170"	"10.09.2013 14:07"	"KHLA"	4787,9	2	1230,0	8	"5"	"God"	12,37	0,77	1,00			0,14		9,50			"Streampro 2,1%"
"171"	"14.08.2013 15:52"	"ANMA"	4789,7	2	1097,0	7	"6-7"	"God"	11,68	0,66	0,91			0,14		7,75			"9,75% (8 træk - genberegnet i Winriver)"
"172"	"24.07.2013 08:59"	"ANMA"	4778,4	2	851,0	8	"6"	"God"	9,43	0,74	0,86			0,13		7,00			"Streampro 0,83%"
"173"	"26.06.2013 13:53"	"laju"	4770,9	2		0	""	"God"											""
"174"	"20.06.2013 09:00"	"KHLA"	4769,9	2	1279,0	8	"5"	"God"	10,43	0,71	0,81			0,18		7,40			"streampro 4,6%"
"175"	"22.05.2013 13:31"	"ANMA"	4759,5	2	1747,0	8	"1-2"	"God"	9,28	0,65	0,72			0,30		6,00			"Streampro 3.35%"
"176"	"23.04.2013 13:50"	"KHLA"	4745,5	2	1498,0	8	"0-1"	"God"	9,16	0,56				0,31		5,10			"Streampro 2,4%"
"177"	"20.03.2013 12:32"	"ANMA"	4744,8	2	1556,0	8	"0-1"	"God"	8,51	0,59	0,63			0,33		5,00			"StreamPro 2,20%"
"178"	"20.02.2013 14:15"	"KHLA"	4754,2	2	2495,0	8	"0-1"	"God"	9,87	0,66	0,76			0,41		6,50			"StreamPro 2,40%"
"179"	"17.01.2013 12:21"	"eroj"	4761,0	2	3180,0	6	"1"	"Middel"	8,50	0,62	0,84			0,60	1,25	5,30			"Streampro"
"180"	"10.01.2013 13:48"	"LAJU"	4781,9	2		0	""	"God"											""
"181"	"14.12.2012 13:40"	"SPS"	4755,8	2		0	""	"God"											""
"182"	"06.12.2012 10:21"	"eroj"	4762,7	2	2738,0	6	"1"	"Middel"	8,60	0,62	0,85			0,52	1,02	5,30			"STREAMPRO"
"183"	"05.12.2012 09:46"	"SPS"	4767,0	2		0	""	"God"											""
"184"	"08.11.2012 12:30"	"eroj"	4798,6	2	5566,0	6	"1"	"Middel"	9,30	0,92	1,22			0,65	1,23	8,60			"STREAMPRO"
"185"	"10.10.2012 14:59"	"LAJU"	4806,9	2		0	""	"God"											""
"186"	"04.10.2012 11:20"	"eroj"	4818,4	2	4352,0	2	"4-5"	"Middel"	10,40	0,98	1,33			0,45	0,93	10,20			"Streampro"
"187"	"13.09.2012 10:09"	"eroj"	4792,2	2	1173,0	2	"5"	"Middel"	7,50	0,73	1,08			0,21	0,53	5,50			"STREAMPRO"
"188"	"08.08.2012 17:06"	"NIRS"	4814,0	2		0	""	"God"											""
"189"	"02.08.2012 09:37"	"eroj"	4797,0	2	1043,0	2	"5"	"Middel"	7,80	0,76	1,10			0,18	0,52	5,90			"STREAMPRO"
"190"	"05.07.2012 10:15"	"eroj"	4784,8	2	1399,0	6	"4-5"	"Under middel"	9,00	0,73	1,28			0,21	0,54	6,60			"STREAMPRO"
"191"	"18.06.2012 10:25"	"hata"	4771,7	2	1200,0	6	"4"	"Ringe"	8,20	0,70	0,90			0,21	1,81	5,70			"StreamPro målt i broudløb"
"192"	"30.05.2012 00:00"	"SPS"	4766,6	2		0	""	"God"											""
"193"	"10.05.2012 10:28"	"eroj"	4757,5	2	1695,0	6	"1-2"	"Over middel"	8,50	0,58	0,78			0,35	0,77	4,90			"STREAMPRO"
"194"	"19.04.2012 10:13"	"eroj"	4755,4	2	2600,0	6	"1"	"Over middel"	8,60	0,56	0,76			0,54	1,08	4,80			"STREAMPRO"
"195"	"20.03.2012 11:33"	"SPS"	4765,7	2		0	""	"God"											""
"196"	"15.03.2012 11:25"	"eroj"	4748,2	2	2386,0	6	"1"	"Middel"	8,20	0,54	0,83			0,54	1,05	4,40			"STREAMPRO"
"197"	"09.02.2012 11:44"	"eroj"	4746,9	2	2133,0	6	"1"	"Middel"	8,40	0,52	0,90			0,49	1,07	4,40			"STREAMPRO"
"198"	"12.01.2012 11:16"	"eroj"	4789,8	2	6903,0	6	"1"	"Middel"	9,40	0,90	1,23			0,81	1,50	8,50			"STREAMPRO"
"199"	"11.01.2012 11:28"	"soph"	4793,8	2		0	""	"God"											""
"200"	"08.12.2011 11:15"	"eroj"	4798,6	2	6790,0	6	"1"	"Middel"	9,00	0,97	1,28			0,78	1,40	8,70			"STREAMPRO"
"201"	"10.11.2011 10:41"	"eroj"	4765,4	2	1938,0	6	"1"	"Middel"	8,80	0,61	0,88			0,36	1,72	5,40			"STREAMPRO"
"202"	"27.10.2011 08:39"	"soph"	4777,3	2		0	""	"Over middel"											""
"203"	"13.10.2011 10:22"	"eroj"	4788,2	2	2736,0	6	"1-2"	"Under middel"	9,20	0,80	1,12			0,37	0,76	7,40			"STREAMPRO"
"204"	"12.09.2011 09:40"	"eroj"	4839,1	2	6466,0	6	"5"	"Ringe"	11,60	1,27	1,68			0,43	0,86	14,70			"STREAMPRO"
"205"	"16.08.2011 11:30"	"soph"	4762,4	2		0	""	"Over middel"											"Fejlaflæsning ? ikke medtaget i opretning af vandstand"
"206"	"15.08.2011 11:27"	"eroj"	4812,9	2	2539,0	6	"5-6"	"Ringe"	17,50	0,68	1,18			0,23	0,53	11,90			"STREAMPRO"
"207"	"07.07.2011 09:40"	"eroj"	4776,7	2	953,0	6	"6"	"Middel"	8,70	0,69	0,91			0,16	0,74	6,00			"STREAMPRO"
"208"	"22.06.2011 08:30"	"NIRS"	4770,4	2	1223,0	0	"2"	"God"											""
"209"	"23.05.2011 13:51"	"soph"	4754,4	2		0	""	"Over middel"											""
"210"	"12.05.2011 10:54"	"eroj"	4750,3	2	1212,0	6	"2-3"	"Middel"	8,70	0,47	0,69			0,30	1,24	4,10			"STREAMPRO"
"211"	"14.04.2011 10:43"	"eroj"	4753,2	2	1955,0	6	"1"	"Middel"	9,00	0,46	0,67			0,48	0,96	4,10			"STREAMPRO"
"212"	"10.03.2011 11:24"	"eroj"	4754,0	2	2721,0	6	"0-1"	"Over middel"	8,50	0,55	0,79			0,57	1,57	4,70			"STREAMPRO"
"213"	"09.03.2011 13:54"	"soph"	4749,0	2		0	""	"Over middel"											""
"214"	"24.02.2011 09:41"	"soph"	4743,9	2		0	""	"Over middel"											""
"215"	"10.02.2011 11:29"	"eroj"	4780,8	2	6323,0	6	"<1"	"Over middel"	9,40	0,78	1,12			0,87	1,53	7,30			"STREAMPRO"
"216"	"18.01.2011 13:22"	"soph"	4816,7	2		0	""	"God"											""
"217"	"06.01.2011 13:03"	"EROJ"	4745,6	2	2255,0	6	"1"	"Ringe"	9,40	0,48	0,70			0,50	1,25	4,50			"STREAMPRO"
"218"	"01.12.2010 11:07"	"EROJ"	4763,4	2	3022,0	6	"1"	"Middel"	8,40	0,63	1,01			0,57	1,34	5,30			"STREAMPRO"
"219"	"24.11.2010 10:50"	"soph"	4779,3	2		0	""	"God"											""
"220"	"11.11.2010 11:03"	"EROJ"	4783,3	2	4812,0	6	"1"	"Middel"	9,40	0,78	1,05			0,66	1,50	7,30			"STREAMPRO"
"221"	"07.10.2010 11:22"	"EROJ"	4766,0	2	1901,0	6	"1-2"	"Middel"	9,50	0,62	0,90			0,32	0,63	5,90			"STREAMPRO"
"222"	"15.09.2010 13:46"	"soph"	4778,9	2		0	""	"God"											""
"223"	"09.09.2010 12:40"	"soph"	4761,4	2		0	""	"God"											""
"224"	"07.09.2010 10:48"	"EROJ"	4760,9	2	1520,0	6	"5"	"Under middel"	10,30	0,93	1,52			1,16	0,63	9,60			"STREAMPRO"
"225"	"12.08.2010 11:08"	"EROJ"	4755,7	2	1029,0	6	"5-6"	"Middel"	10,60	0,65	1,20			0,15	0,60	6,90			"STREAMPRO"
"226"	"28.07.2010 11:06"	"EROJ"	4750,6	2	731,0	6	"5-6"	"Under middel"	9,50	0,87	1,48			0,09	0,54	8,30			"STREAMPRO"
"227"	"02.07.2010 07:50"	"soph"	4744,5	2		0	""	"God"											""
"228"	"17.06.2010 10:33"	"eroj"	4748,4	2	1620,0	6	"2-3"	"Under middel"	10,50	0,56	0,88			0,28	0,69	5,90			"STREAMPRO"
"229"	"20.05.2010 10:01"	"eroj"	4747,2	2	2506,0	6	"1"	"Middel"	7,90	0,57	0,76			0,56	0,99	4,50			"STREAMPRO"
"230"	"29.04.2010 13:22"	"MCAA"	4737,1	2		0	""	""											"skalaaflæsning udført af MC Århus"
"231"	"15.04.2010 11:06"	"eroj"	4739,0	2	1962,0	6	"1"	"Middel"	7,90	0,54	0,76			0,46	0,93	4,30			"STREAMPRO"
"232"	"25.03.2010 11:18"	"eroj"	4754,9	2	4064,0	6	"1"	""	8,30	0,59	0,81			0,83	1,39	4,90			"STREAMPRO"
"233"	"04.03.2010 11:06"	"HATA"	4767,8	2	5490,0	6	"1"	""	9,30	0,90	1,26			0,66	1,49	8,40			"StreamPro målt ns udløb bro"
"234"	"12.01.2010 10:12"	"kba"	4749,0	2	1978,0	1	"0-1"	"God"											"StreamPro (3,2%)"
"235"	"07.12.2009 10:30"	""	4791,0	2	6026,0	0	"1-2"	""											"STREAMPRO (0,3%)"
"236"	"24.11.2009 14:06"	"soph"	4797,4	2		0	""	"God"											""
"237"	"09.11.2009 09:33"	""	4771,3	2	2576,0	0	"3"	""											"STREAMPRO (1,5%)"
"238"	"12.10.2009 10:35"	""	4764,9	2	1329,0	0	"5"	""											"STREAMPRO (3,8%)"
"239"	"06.10.2009 13:44"	"kba"	4779,4	2		0	""	"God"											""
"240"	"22.09.2009 14:48"	""	4763,3	2	976,0	0	"7"	""											"STREAMPRO (3,1%)"
"241"	"26.08.2009 15:20"	""	4769,6	2	905,0	0	"7"	""											"STREAMPRO (7,3%)"
"242"	"04.08.2009 09:16"	"ernp"	4780,5	2		0	""	"God"											""
"243"	"28.07.2009 16:39"	""	4785,1	2	1035,0	0	"7"	""											"STREAMPRO (4,2%)"
"244"	"18.06.2009 14:40"	""	4768,7	2	910,0	0	"6"	""											"STREAMPRO (7,9%)"
"245"	"17.06.2009 10:55"	"bena"	4767,7	2		0	""	"God"											""
"246"	"03.06.2009 10:40"	"soph"	4762,3	2		0	""	"God"											""
"247"	"02.06.2009 11:55"	"soph"	4762,1	2		0	""	"God"											""
"248"	"14.05.2009 12:15"	""	4758,5	2	1068,0	0	"3-4"	""											"STREAMPRO (3,8%)"
"249"	"17.04.2009 14:24"	""	4751,4	2	1422,0	0	"1-2"	""											"STREAMPRO (2,0%)"
"250"	"01.04.2009 12:19"	"bena"	4752,1	2		0	""	"God"											""
"251"	"31.03.2009 11:45"	"SOPH"	4750,8	2		0	""	"God"											""
"252"	"25.03.2009 12:19"	"bena"	4753,5	2		0	""	"God"											""
"253"	"17.03.2009 16:12"	""	4762,2	2	2959,0	0	"0-1"	""											"STREAMPRO (4,6%)"
"254"	"25.02.2009 12:35"	"soph"	4761,4	2		0	""	"God"											""
"255"	"25.02.2009 12:14"	"bena"	4761,4	2		0	""	"God"											""
"256"	"05.02.2009 09:54"	""	4751,9	2	1941,0	0	"1"	""											"STREAMPRO (4,1%)"
"257"	"12.01.2009 11:56"	"KBA"	4751,1	2	1700,0	7	"0-1"	"God"											"Streampro (3,6%)"
"258"	"07.01.2009 10:53"	"soph"	4751,3	2		0	""	"God"											""
"259"	"12.12.2008 11:45"	""	4762,1	2	2611,0	0	"0-1"	""											"STREAMPRO (2.7%)"
"260"	"02.12.2008 14:35"	"BAN"	4775,1	2		0	""	""											""
"261"	"10.11.2008 13:40"	""	4773,4	2	2682,0	0	"1"	""											"STREAMPRO (3.1%)"
"262"	"06.10.2008 12:57"	""	4776,4	2	2126,0	0	"1-2"	""											"STREAMPRO (3.4%)"
"263"	"01.10.2008 11:00"	"BAN"	4766,7	2		3	""	""											""
"264"	"08.09.2008 12:34"	""	4807,4	2	4457,0	0	"2-3"	""											"STREAMPRO (1.2%)"
"265"	"11.08.2008 11:56"	""	4780,6	2	1452,0	0	"2-3"	""											"STREAMPRO (2.5%)"
"266"	"17.07.2008 12:05"	""	4761,2	2	900,0	0	"4"	""											"STREAMPRO (1.7%)"
"267"	"20.06.2008 11:01"	""	4772,1	2	1000,0	0	"6"	""											"STREAMPRO (3.5%)"
"268"	"19.05.2008 14:03"	""	4762,4	2	1473,0	0	"2"	""											"STREAMPRO (3.9%)"
"269"	"28.04.2008 10:33"	""	4754,8	2	2007,0	0	"0-1"	""											"STREAMPRO (2.6%)"
"270"	"25.03.2008 11:51"	""	4769,9	2	4542,0	0	"0-1"	""											"STREAMPRO (1.5%)"
"271"	"08.02.2008 11:00"	""	4793,0	2	7457,0	0	"0-1"	""											"STREAMPRO (1.7%)"
"272"	"11.01.2008 11:52"	""	4805,0	2	8528,0	0	"0-1"	""											"STREAMPRO (1.6%)"
"273"	"20.12.2007 13:00"	"BAN"	4756,5	2		0	""	""											""
"274"	"04.12.2007 12:50"	""	4791,7	2	5946,0	0	"1"	""											"STREAMPRO (0.7%)"
"275"	"05.11.2007 12:38"	""	4749,7	2	1498,0	0	"1-2"	""											"STREAMPRO (4.5%)"
"276"	"09.10.2007 14:28"	""	4777,1	2	3132,0	0	"1-2"	""											"STREAMPRO (3.7%)"
"277"	"13.09.2007 11:31"	""	4754,7	2	1470,0	0	"3"	""											"STREAMPRO (RM skyllet ud)"
"278"	"14.08.2007 11:24"	""	4771,2	2	1203,0	0	"4-5"	""											"STREAMPRO (3.9%)"
"279"	"16.07.2007 12:03"	""	4767,9	2	1944,0	0	"4-5"	""											"STREAMPRO (5.3%)"
"280"	"13.06.2007 10:36"	""	4751,9	2	928,0	0	"4"	""											"STREAMPRO (2.4%)"
"281"	"07.05.2007 11:52"	""	4740,8	2	1416,0	0	"1"	""											"STREAMPRO (1.7%)"
"282"	"11.04.2007 11:34"	""	4740,1	2	1960,0	0	"0-1"	""											"STREAMPRO (1.2%)"
"283"	"22.03.2007 14:55"	"BAN"	4763,6	2		0	""	""											""
"284"	"13.03.2007 12:15"	"BAN"	4761,3	2		0	""	""											""
"285"	"06.03.2007 12:45"	""	4775,6	2	6365,0	0	"0-1"	""											"STREAMPRO (1"
"286"	"08.02.2007 12:08"	"KBA"	4760,1	2	4466,0	3	"0-1"	"God"											"Streampro måling"
"287"	"06.02.2007 14:00"	"Ban"	4763,1	2		0	""	""											""
"288"	"24.01.2007 14:45"	"Ban"	4798,0	2		0	""	""											""
"289"	"16.01.2007 15:04"	"KBA"	4804,2	2	9538,0	3	"0-1"	"God"											"Streampro måling"
"290"	"07.12.2006 08:34"	"fcp/"	4796,8	2		0	"?"	""										0,00	"ingen målingfor meget strøm"
"291"	"02.11.2006 09:58"	"fcp/"	4770,5	2	3175,6	3	"2"	""	12,60	0,66	0,94	0,64	0,52	0,38	0,57	8,30	13,06	0,00	""
"292"	"05.09.2006 17:12"	""	4773,5	2	1009,0	0	"5"	""											"STREAMPRO (3.10)"
"293"	"01.08.2006 16:51"	""	4758,2	2	819,0	0	"4"	""											"STREAMPRO (4.10)"
"294"	"10.07.2006 15:00"	"KHL"	4751,4	2	1065,8	3	"4"	"God"	11,65	0,55	0,79	0,54	0,25	0,17	0,27	6,36	11,83		""
"295"	"30.05.2006 15:44"	"KBA"	4772,6	2	3028,0	3	"1-2"	"God"											"Streampro måling"
"296"	"03.05.2006 10:22"	"kbo"	4743,5	2	1937,5	1	"1"	""	12,40	0,48	0,71	0,47	0,54	0,33	0,49	5,89	12,55	0,00	""
"297"	"06.04.2006 09:57"	"pfk-"	4752,3	2	3229,4	0	"0"	""	12,60	0,56	0,82	0,55	0,68	0,46	0,66	7,06	12,77	0,00	""
"298"	"06.03.2006 10:32"	"kbo"	4739,1	2	1861,7	3	"0"	""	11,70	0,47	0,68	0,46	0,57	0,34	0,51	5,47	11,83	0,00	""
"299"	"09.02.2006 10:51"	"KBO"	4797,0	2		0	""	""											"Vandstand for høj til vingemåling"
"300"	"05.01.2006 10:21"	"pfk-"	4741,8	2	1931,2	3	""	""	11,80	0,47	0,72	0,47	0,58	0,35	0,52	5,57	11,94		""
"301"	"14.12.2005 12:25"	"BAN"	4745,1	2		0	""	""											""
"302"	"08.12.2005 12:20"	"BAN"	4748,6	2		0	""	""											""
"303"	"08.12.2005 10:08"	"kbo"	4750,6	2	2285,5	3	"1"	""	11,25	0,55	0,82	0,54	0,56	0,37	0,52	6,18	11,41	0,00	""
"304"	"01.12.2005 10:00"	"BAN"	4747,6	2		0	""	""											""
"305"	"03.11.2005 09:56"	"pfk-"	4751,5	2	1967,9	3	"1"	""	12,35	0,58	0,82	0,57	0,40	0,28	0,44	7,15	12,53	0,00	""
"306"	"13.10.2005 10:45"	"kbo"	4743,5	2	1023,4	3	"2"	""	11,70	0,48	0,71	0,47	0,30	0,18	0,26	5,57	11,83	0,00	""
"307"	"06.09.2005 06:40"	"KSH"	4768,5	2	958,4	6	"6"	"God"	8,05	0,75	0,90	0,70	0,20	0,16	0,22	6,07	8,70		""
"308"	"17.08.2005 13:15"	"BAN"	4768,5	2		0	""	""											""
"309"	"03.08.2005 12:00"	"KBA"	4764,6	2	1232,0	3	"5"	"God"											"Målt med streampro dobler måler"
"310"	"13.07.2005 14:15"	"KHL"	4742,0	2	907,8	3	"5"	"God"	11,35	0,53	0,76	0,52	0,23	0,15	0,23	5,98	11,52		""
"311"	"01.06.2005 16:15"	"KBA"	4750,1	2	1215,0	0	""	"God"											"Stream Pro måling, resultalt indtastet manuelt"
"312"	"25.05.2005 11:00"	"BAN"	4746,4	2		0	""	""											""
"313"	"04.05.2005 10:33"	"kbo"	4758,5	2	2611,6	3	"0"	""	12,60	0,55	0,82	0,54	0,56	0,38	0,58	6,95	12,76	0,00	""
"314"	"11.04.2005 10:21"	"kwk/"	4751,5	2	2330,5	3	"1"	""	11,90	0,47	0,71	0,46	0,71	0,42	0,61	5,54	12,04	0,00	""
"315"	"16.03.2005 11:50"	"BAN"	4779,5	2		0	""	""											""
"316"	"07.03.2005 10:45"	"kbo"	4740,5	2	1923,5	3	"0"	""	12,40	0,44	0,65	0,43	0,62	0,36	0,53	5,40	12,54	0,00	""
"317"	"10.02.2005 11:07"	"kbo"	4745,5	2	2614,9	3	"0"	""	13,00	0,50	0,76	0,49	0,65	0,40	0,62	6,49	13,15	0,00	""
"318"	"06.01.2005 11:39"	"KBO"	4780,5	2		0	""	""											"Ikke målt vingemåling. For dybt"
"319"	"09.12.2004 10:26"	"KBO"	4757,0	2	2212,4	0	"0"	""	12,20	0,50	0,75	0,50	0,57	0,36	0,49	6,15	12,37		""
"320"	"04.11.2004 08:22"	"ovl"	4776,0	2	3733,2	0	"1"	""	12,60	0,74	0,97	0,71	0,51	0,40	0,60	9,27	13,09	0,00	""
"321"	"14.10.2004 10:20"	"KBO"	4759,0	2	1524,4	3	"0"	""	12,30	0,52	0,77	0,51	0,38	0,24	0,33	6,35	12,47	0,00	"SKALA JUSTERET 480MM FRA 509MM."
"322"	"09.09.2004 10:15"	"awi"	4776,0	2	915,3	3	"8"	""	12,20	0,72	0,95	0,70	0,13	0,10	0,25	8,74	12,55	0,00	"massiv grødeø lidt over midtvejs i profil, der rækker langt opstrøms - tilfældet"
"323"	"05.08.2004 09:40"	"awi"	4765,0	2	769,7	3	"8"	""	12,10	0,62	0,83	0,61	0,14	0,10	0,21	7,53	12,36	0,00	"mellem 6 og 10 meter meget grøde både op- og nedstrøms, derfor lav strømningshas"
"324"	"12.07.2004 10:34"	"awi"	4764,5	2	1211,1	3	"6"	""	12,00	0,61	0,84	0,60	0,23	0,17	0,24	7,32	12,24	0,00	""
"325"	"03.06.2004 14:18"	"ALA"	4774,0	2	1003,3	0	"5"	""	13,10	0,64	0,89	0,62	0,17	0,12	0,17	8,32	13,37		"30 M OS BRO"
"326"	"05.05.2004 08:34"	"KBO"	4762,0	2	1814,4	0	"0"	""	12,50	0,56	0,80	0,55	0,39	0,26	0,38	6,94	12,67		""
"327"	"13.04.2004 09:17"	"PFK"	4753,5	2	2026,2	0	"1"	""	12,20	0,48	0,71	0,47	0,58	0,35	0,48	5,81	12,34		""
"328"	"04.03.2004 09:59"	"KBO"	4753,0	2	2003,6	0	"0"	""	12,10	0,49	0,71	0,48	0,56	0,34	0,48	5,87	12,24		""
"329"	"12.02.2004 09:05"	"ABA"	4782,0	2	4839,5	0	"2"	""	7,00	0,79	0,95	0,68	1,13	0,87	1,15	5,56	8,17		""
"330"	"05.01.2004 13:09"	"HST"	4764,0	2	2289,5	2	"1"	""	13,05	0,56	0,83	0,55	0,47	0,31	0,43	7,30	13,24		""
"331"	"01.12.2003 12:54"	"HST"	4765,7	2	1627,1	3	"2"	""	12,60	0,57	0,85	0,56	0,33	0,23	0,31	7,21	12,78		""
"332"	"27.10.2003 12:10"	"HST"	4772,7	2	1200,8	3	"3"	""	13,45	0,63	0,91	0,62	0,20	0,14	0,28	8,45	13,67		""
"333"	"24.09.2003 10:57"	"HST"	4778,1	2	947,2	3	"4"	""	13,65	0,64	0,95	0,62	0,15	0,11	0,26	8,79	14,18		""
"334"	"20.08.2003 09:48"	"HST"	4775,0	2	953,5	3	"5"	""	13,75	0,64	0,92	0,63	0,15	0,11	0,29	8,83	14,00		""
